# X,Y,Z,error,cx_i,cy_i
1.982431911995538032e-01,1.523146316338540827e-02,8.156133316981335757e-02,2.299734690397284564e-01,4.016924952115618908e+01,5.757230641723892859e+02,3.626993343719019691e+01,6.542855444956172732e+02,1.576894533681982296e+02,5.358134399618047610e+02,nan,nan
5.183548235297917861e-01,1.356164965923215178e-02,8.812388141738551894e-01,5.609208421174225606e-02,4.021118097320940166e+01,1.067298985167837628e+02,5.677983438869946298e+01,1.472752917040646139e+02,1.102877770315648149e+02,9.935688936892455558e+01,nan,nan
7.105263209504165678e-01,9.124257954823536410e-03,9.284628364893385832e-01,9.467162557731279016e-02,4.023727503588384735e+01,7.872605180211046161e+01,5.862602990540128189e+01,9.974113615394753651e+01,nan,nan,6.829631690219206064e+01,1.391954370853218563e+02
3.722109806146257638e-01,1.598278099503895947e-02,6.672963421987337940e-01,4.831655714386769856e-02,4.024519436138402284e+01,2.377915936952714446e+02,5.096615710027882074e+01,2.907669867060561160e+02,1.319153401887589894e+02,2.207471372254552193e+02,nan,nan
1.585704912225794072e-01,1.930837618480845883e-02,5.542972846099901707e-01,1.883621879633826934e-01,nan,nan,4.731356976584964968e+01,3.690831878075885015e+02,1.582483127109111365e+02,2.745665792431622094e+02,1.393057101024890301e+02,3.924300196206671103e+02
2.128597025894447270e-01,1.998239120676845171e-02,7.588626614653052327e-01,3.258763535987707627e-02,4.026331281776826643e+01,1.757179735789601125e+02,5.272904318374258992e+01,2.446465846414934333e+02,1.503569221715462731e+02,1.627169293046118241e+02,nan,nan
2.925783328606308409e-01,1.793402056770521460e-02,7.056001402896138197e-01,1.189078370582052901e-01,4.028577330946150425e+01,2.107992125984251857e+02,nan,nan,1.411561113849186881e+02,1.956583524335984805e+02,1.237451995957554374e+02,3.001274474256707663e+02
9.347693276108677285e-01,3.784455347409391122e-03,6.435350227267546686e-01,1.620855185261820264e-01,4.125201893622946159e+01,2.822903412377096402e+02,nan,nan,5.522158331104573392e+01,2.628396820635873041e+02,3.570384936241210738e+01,3.037211905702620811e+02
8.417746522121650754e-01,6.406271132945911932e-03,6.820030381565275190e-01,1.212458343591151372e-01,4.135354232840767708e+01,2.506501976284584998e+02,nan,nan,6.867252851711026551e+01,2.331875619776172357e+02,4.962682602921646691e+01,2.842668688400303267e+02
5.809674005122360541e-01,1.414521614126630286e-02,8.287817443472864642e-01,1.387091803449914673e-01,4.169210019267822531e+01,1.421520899192132106e+02,nan,nan,1.037895788722341166e+02,1.327232620320855574e+02,8.764222078760491286e+01,2.098787878787878753e+02
3.784278846797054507e-01,1.770794913348316957e-02,5.853609974593128040e-01,1.449608135137615550e-01,4.178366533864542021e+01,2.886933697684452795e+02,nan,nan,1.332728512960436547e+02,2.682563723679350005e+02,1.141998794999246911e+02,3.661634990560100960e+02
6.868271313470658557e-01,8.363404552495519451e-03,1.451232217407306679e-01,1.021871404168043368e-01,4.225243936437134096e+01,5.912938342967245262e+02,nan,nan,9.869528964306611840e+01,5.486806176351076374e+02,7.210567981905001034e+01,6.302906384645515345e+02
7.569215583453887675e-01,7.332174243252621501e-03,2.191506217093281417e-01,7.997914179944148882e-02,4.225661021079566382e+01,5.517867145421903388e+02,nan,nan,8.825433602542035771e+01,5.118827152404664957e+02,6.221392605380520990e+01,5.832256375227686931e+02
4.072113452655819477e-01,1.564191062987257616e-02,2.179095070148344693e-01,7.909473611821157824e-02,4.232522953575585234e+01,5.160181093806592116e+02,nan,nan,1.342969169758219152e+02,4.797953142713188299e+02,1.107113220815752470e+02,5.838275338626809798e+02
7.481186102225669821e-01,7.175568543795814158e-03,8.343261820859318445e-02,1.045465703047831346e-01,4.266575970213375513e+01,6.383124113932208274e+02,nan,nan,9.184026090292876177e+01,5.919599816007360005e+02,6.326964536791126648e+01,6.706327756833176181e+02
9.859148543654642216e-01,5.069855458798084441e-03,8.623815421254760194e-01,1.441355605530121320e-01,4.272171340002817885e+01,1.308163729391699803e+02,6.014098872090232817e+01,1.178035609008371694e+02,nan,nan,2.943621629174235110e+01,1.577199945070035767e+02
1.629466241086348077e-01,2.237830445791741049e-02,2.686196065624814611e-01,2.938964418439360751e-02,4.274623688611828953e+01,4.636904006918420578e+02,nan,nan,1.629683352129782179e+02,4.316190261044176850e+02,1.417069332896246578e+02,5.548397016487830342e+02
2.761951575457318175e-01,1.972004907343419960e-02,1.844248475270757193e-01,3.077775742110384072e-01,4.304261626829720200e+01,5.237773400191022120e+02,nan,nan,1.510865506175240682e+02,4.866838818631686081e+02,1.282544654413668184e+02,6.033745335124644953e+02
4.391171573065384415e-01,1.582518350248181965e-02,1.694395123915490020e-01,9.286224629407763276e-02,4.319303587978286885e+01,5.487604341646207331e+02,nan,nan,1.313314426633785388e+02,5.099703196347031735e+02,1.073564189189189193e+02,6.132294500971761408e+02
9.060935345005278752e-01,8.166702287592312454e-03,8.911879797029768069e-01,7.155106087897887546e-02,4.329407379798733047e+01,1.080528623629719789e+02,6.125318595578673353e+01,1.057394150417827348e+02,5.697576335877862874e+01,1.016863252519749352e+02,nan,nan
6.638004468463233332e-01,1.371762101154597874e-02,6.226007222362744953e-01,1.697855739967690791e-01,4.331902086677367691e+01,2.807647277457721771e+02,5.372920647051331144e+01,3.028645423228346658e+02,nan,nan,7.745873424583277256e+01,3.310620037168440604e+02
3.835252452066137963e-01,2.055529272917133721e-02,6.399742245343650326e-01,3.093822485795130750e-01,4.369511910322279391e+01,2.553389230769230664e+02,5.300956745457469310e+01,3.070025160397534023e+02,nan,nan,1.152216748768472883e+02,3.336429853808668895e+02
2.622258674300281811e-01,2.245138113452641027e-02,3.695686309084957322e-01,1.126541530531568330e-01,4.370242841609278628e+01,4.122617253948967004e+02,nan,nan,1.516938463887616422e+02,3.833473717542748318e+02,1.305845364997975935e+02,4.953422198759403727e+02
2.167518039957826714e-01,2.025979619148948405e-02,4.050581966494069060e-05,8.978947210805600376e-02,4.373921660060619843e+01,6.248029506093649843e+02,3.823136105513830074e+01,7.047499094312281613e+02,nan,nan,1.356920552810376819e+02,7.109460495558671482e+02
6.371505943369989433e-01,1.374013806195343093e-02,3.784786948328961453e-01,1.770761979127366548e-01,4.376750959883489855e+01,4.372565422565422750e+02,4.786441268734751020e+01,4.647392879450343344e+02,nan,nan,8.135664231400029678e+01,4.831071233624454067e+02
9.156898955139894936e-01,8.217607172932274440e-03,6.684528901739605899e-01,2.825122070644219274e-01,4.381251558214908925e+01,2.642833876221498599e+02,nan,nan,6.031107491856677427e+01,2.455955861681192118e+02,4.095896927651139663e+01,2.883036459034037193e+02
3.546939590426933381e-02,3.055461392878246543e-02,9.530649241505828595e-01,1.082209532480691988e-01,4.391403126135950430e+01,5.633823353651249022e+01,nan,nan,1.719501082556716369e+02,5.051879348683738158e+01,1.562669042989846560e+02,1.767704398684050204e+02
6.090385487766527550e-01,1.721659825036836455e-02,7.622573140723482021e-01,2.754147305364255671e-01,4.406137801333561299e+01,1.865830903790087518e+02,5.836125494974108818e+01,2.159000061762707787e+02,1.033611071882502443e+02,1.740109945027486162e+02,nan,nan
7.369834728129150969e-01,1.306276658507460157e-02,5.803505581501482435e-01,7.226938160337446904e-02,4.421497351949927435e+01,3.130159041822108748e+02,5.378869499241274355e+01,3.272151249001939277e+02,nan,nan,6.778218530717457213e+01,3.537314930991216784e+02
4.578355212421449938e-01,1.987212820256329879e-02,5.743209439861621801e-01,5.303042212360738888e-02,4.425723750540112178e+01,3.000879623402824450e+02,nan,nan,1.256859669138619466e+02,2.788370802109353122e+02,1.063337782091725359e+02,3.692706588182023779e+02
5.973098992309238131e-01,1.284417400617556514e-02,4.460529748569685982e-02,8.497833209206968885e-02,4.426660330283949207e+01,6.436818997652906091e+02,3.972524715951010421e+01,6.856758397932816251e+02,1.136846587187213373e+02,5.976669680530440019e+02,nan,nan
2.975150497752701018e-01,2.510748436636747738e-02,9.153224246784286144e-01,2.459350989531588760e-01,4.431223628691983407e+01,8.174257578088936782e+01,nan,nan,1.421996551724137987e+02,7.521649839375859870e+01,1.260919742237844190e+02,1.793758148197419189e+02
8.076346897712526063e-02,2.623907321592566094e-02,2.139877007340504067e-01,5.038075615781147792e-02,nan,nan,4.378794901506373094e+01,5.732586082697017673e+02,1.737868352223190982e+02,4.547029344282091756e+02,1.525562404931550589e+02,5.862250628667225101e+02
4.477885767736572986e-01,2.063523016443081018e-02,4.532419496957353355e-01,2.456389644116103999e-01,nan,nan,5.083484104419746785e+01,4.213391796322489427e+02,1.289248836693995202e+02,3.483241520020403073e+02,1.082540484667508878e+02,4.422585963923336863e+02
9.892850555099780285e-01,4.633141516820108753e-03,1.597081845890561680e-01,4.279663323570024464e-02,4.473126792885828706e+01,6.192845161290322267e+02,nan,nan,5.809681372549019329e+01,5.733328517010377254e+02,2.859988188395098163e+01,6.237790410958904204e+02
4.112618915874213799e-01,2.136445881150420695e-02,4.922437882517059493e-01,6.549294210426809260e-02,4.476544213263979088e+01,3.483672946302704077e+02,nan,nan,1.331129011303105187e+02,3.236956392761791790e+02,1.128007623888182991e+02,4.197555198715375582e+02
1.164165675212847778e-01,2.571198161953056061e-02,9.416634020928572879e-02,1.910288130164344844e-01,4.477487666947418887e+01,5.598529779258642520e+02,4.206376965200494311e+01,6.453306628763406252e+02,nan,nan,1.490165462152909868e+02,6.547616564417178324e+02
4.760414814498650782e-01,2.158558224802753847e-02,8.970216596969903255e-01,9.999472063888403817e-02,4.478638441183545638e+01,9.567372448979591582e+01,nan,nan,1.197286338116032454e+02,8.915634218289085311e+01,1.042583824317086254e+02,1.767722878625134229e+02
2.332196648301650826e-02,3.036573574273010445e-02,4.063255694031049914e-01,2.392345009728051031e-01,4.485862884160756181e+01,3.734119270274413793e+02,nan,nan,1.791830746968714152e+02,3.479736876726746573e+02,1.598680537606616667e+02,4.787087647483746764e+02
7.648676888922197881e-01,1.451947045060826731e-02,8.345405597285853183e-01,1.627639654319663343e-01,4.493171010081795913e+01,1.437287664892386090e+02,6.121099482737880493e+01,1.565842505241090237e+02,nan,nan,6.479997433923530537e+01,1.927342416735480413e+02
1.486977256280758997e-01,2.981566293960534117e-02,8.178769257363459610e-01,3.186259256611477242e-01,4.504932844932844915e+01,1.386698798754263748e+02,5.881925740669488079e+01,2.143369629629629571e+02,nan,nan,1.453064168086314680e+02,2.437822266711155521e+02
2.908845532978641610e-02,2.906910387613899360e-02,1.090226938009797447e-01,1.490915096146896712e-01,4.568345779015314179e+01,5.429490430027342427e+02,4.268208578637510442e+01,6.352007337526205220e+02,nan,nan,1.597673138663813006e+02,6.452530703386676123e+02
6.324970369488739363e-01,1.699285379067719606e-02,4.419114247822712449e-01,1.297334634808456622e-01,4.571320202289060575e+01,3.959078511849596111e+02,5.130116385510658006e+01,4.229535232383807966e+02,nan,nan,8.362861054072553202e+01,4.441354607202358125e+02
6.415472637369160624e-01,1.791239351357036200e-02,4.835928592244230217e-01,5.699680866594206835e-02,4.621751329001772035e+01,3.697101302460202419e+02,nan,nan,1.043106278210915008e+02,3.437457538541938789e+02,8.301788631868603829e+01,4.177879152623976893e+02
4.155618064664463873e-02,2.950054531446467607e-02,3.781877256901090834e-02,3.405922370647151282e-02,4.629742173112338577e+01,5.842695257473783386e+02,4.211115672790721476e+01,6.776716910594973342e+02,nan,nan,1.590724708171206316e+02,6.856635124638090701e+02
2.288965374076908366e-01,2.813315999388737651e-02,4.767219700338002908e-01,1.477035845253487079e-01,4.635563423269442040e+01,3.457236662106703307e+02,5.215215759849905908e+01,4.136562681369704251e+02,1.567024999999999864e+02,3.217288614061029648e+02,nan,nan
1.296832471847684035e-02,3.075153662571828914e-02,2.703877569646719048e-02,1.417565723550775758e-01,4.667300648069878832e+01,5.872255369928401478e+02,nan,nan,1.846186903137789841e+02,5.481982107355864855e+02,1.625512426338713681e+02,6.913317093541202212e+02
1.966116261172494439e-02,3.490669940680626165e-02,6.604680055278346895e-01,6.012062354482374665e-02,4.672981500071705341e+01,2.271987958650460087e+02,nan,nan,1.792250033824922184e+02,2.102930090411307731e+02,1.614297553802967400e+02,3.380148798168638109e+02
8.210509185199006410e-01,1.558853304325024357e-02,8.980933040884979679e-01,1.380347323586115504e-01,nan,nan,6.457138590203106787e+01,1.092987441329443072e+02,7.274424313267095954e+01,9.524396690415996147e+01,5.814532274767000075e+01,1.486263676148796549e+02
1.816731189685199532e-01,3.155822490053761253e-02,3.855592434444505834e-01,2.274868305567995519e-01,4.767033990377153430e+01,3.966806216746009568e+02,5.200865243004417948e+01,4.697988583854308331e+02,nan,nan,1.443926112510495443e+02,4.875218792401628320e+02
5.426626745149949471e-01,2.110196355285639050e-02,2.241809538030973825e-01,2.555572308185755093e-01,4.775531522674204155e+01,5.258720238095238528e+02,4.776844232712574012e+01,5.667238493723849615e+02,1.221215020116227095e+02,4.885123308057543454e+02,nan,nan
3.278488319332246159e-01,2.632608715297627550e-02,2.120513044332119346e-01,1.098294751198124475e-01,4.778579402735137904e+01,5.117493957703927663e+02,nan,nan,1.489200165578143640e+02,4.763237582286055840e+02,1.259992909477664824e+02,5.872803347280334947e+02
8.958060010580579657e-01,1.484269139089991994e-02,8.142264819333860926e-01,5.004682111450602794e-02,4.788689384010484673e+01,1.617166314218186471e+02,6.384912872400224870e+01,1.591926098698747865e+02,nan,nan,4.767444507683551791e+01,1.958003546623318982e+02
1.807976641761548653e-01,3.419437085269860788e-02,8.540940379515871150e-01,1.621830136381707532e-01,4.823165167514013518e+01,1.171821315317799588e+02,6.285878360741320847e+01,1.907820249349225890e+02,1.602356013346873738e+02,1.081741729218793466e+02,nan,nan
7.046077317872899426e-02,3.676572374785804648e-02,9.764540401841468320e-01,2.327275750825436307e-01,4.824306529951429923e+01,4.238088376560999393e+01,nan,nan,1.712837488080643027e+02,3.792900335946248447e+01,1.561770503207853267e+02,1.616050703494780691e+02
6.822673851854307303e-01,1.786004373031711140e-02,1.545004621082730623e-01,1.079824301071967280e-01,4.835535184685899424e+01,5.847690961370170726e+02,nan,nan,1.047936031984008025e+02,5.427548897211818257e+02,7.832788850591937546e+01,6.242357816054599198e+02
7.305228661007711066e-01,1.915409815782639913e-02,5.361242298635383596e-01,6.080089130949172666e-02,nan,nan,5.676440023752969211e+01,3.571652399877713151e+02,9.324836700592435079e+01,3.176739915240935375e+02,7.227898137590270267e+01,3.818002784457663665e+02
1.653409719103479392e-01,3.177821254836461079e-02,1.886461316868600357e-01,5.571579460677453244e-02,4.871206916972639789e+01,5.103215380328782658e+02,nan,nan,1.688089014482515040e+02,4.753340600775193820e+02,1.469656852210043780e+02,6.007133129516397503e+02
4.247828478220003201e-01,2.481912237217246547e-02,1.148462282143990210e-01,9.503457600812342809e-02,4.874048612816105930e+01,5.802455682286656611e+02,4.629548601495430660e+01,6.368039811998894493e+02,1.388532530435921046e+02,5.396242624838106394e+02,nan,nan
5.397218716298959329e-01,2.607369039247290493e-02,7.334221383626727819e-01,7.565080780272866179e-02,4.908177933177933028e+01,2.027566225165562912e+02,nan,nan,1.173328962703962759e+02,1.887360680070165984e+02,9.975907550822846304e+01,2.696975441619991329e+02
4.632394113611714714e-01,2.828849493995116635e-02,6.819312573714838566e-01,1.751839036559075524e-01,4.927876506024096415e+01,2.326522668294916798e+02,6.071208044186376185e+01,2.765834841944018763e+02,nan,nan,1.103384533428038736e+02,3.048639493765122097e+02
3.471075523651184214e-01,2.788959056699576167e-02,1.212143379277478283e-01,2.055415150306899863e-01,4.961957851801495423e+01,5.677661153796067310e+02,nan,nan,1.489221639402560413e+02,5.285977706232536093e+02,1.248925458370904664e+02,6.416153385977506787e+02
5.515434296804564429e-01,2.365804152853737824e-02,2.268737528781841206e-01,1.987300025430778494e-01,4.962671372336093611e+01,5.245318858560793842e+02,4.976363636363636545e+01,5.653372125242449329e+02,1.222430040232454189e+02,4.880246616115087477e+02,nan,nan
1.505128154715106026e-01,3.730562463817944929e-02,6.685427876079294007e-01,1.535375125948161557e-01,4.992036670861045877e+01,2.277741591030432460e+02,6.032199923303080880e+01,3.021660026560425081e+02,1.674645584329349219e+02,2.109390600624024898e+02,nan,nan
8.386276301786171894e-02,3.920723010122815350e-02,6.999345237615232085e-01,5.600856345983414725e-02,nan,nan,6.072679774508456063e+01,2.871953588774959485e+02,1.746906272022551150e+02,1.911671295127493124e+02,1.574235585523599923e+02,3.132310014437589984e+02
8.500988412433628794e-01,1.725475299417153496e-02,1.340513176349962809e-01,1.119887281797213446e-01,nan,nan,4.915726390901996012e+01,6.296458959201472680e+02,8.422675857193354432e+01,5.733730104977988731e+02,5.581443298969072231e+01,6.393390444351581436e+02
6.001962036560618552e-01,2.368252591210824945e-02,1.543363573636038766e-01,2.189467945645812985e-01,5.076940424732192980e+01,5.750528356761997202e+02,nan,nan,1.177882656192463458e+02,5.348900926087716243e+02,9.230367128616580885e+01,6.236336029704283419e+02
4.313485732694005703e-01,3.199038067013517533e-02,7.729786963713767278e-01,5.854961311331263046e-02,5.101898541919805297e+01,1.738227154799654102e+02,6.436039711682306574e+01,2.220410856039476641e+02,nan,nan,1.158250139431120971e+02,2.527069860279441116e+02
3.672570961607659612e-01,3.324111530205120513e-02,5.429646294059909950e-01,1.752565477677327233e-01,nan,nan,5.909684473601999599e+01,3.682833381544692202e+02,1.436513101955631271e+02,2.920870921122689765e+02,1.247645974185617632e+02,3.911354654715827905e+02
7.192470794564225223e-01,2.257541418479530257e-02,2.741957377636451976e-01,7.377231316179677645e-02,5.140110021525950401e+01,5.119288444040036552e+02,5.325089077282221695e+01,5.331712465650762169e+02,nan,nan,7.634146658014276454e+01,5.479785932721712243e+02
2.347157505072829664e-01,3.495553293940692474e-02,2.037843800690223861e-01,1.089556746606505921e-01,5.161672771672771631e+01,5.077181227436823292e+02,5.120742864946060280e+01,5.798171676072975060e+02,1.633185058896466160e+02,4.731447244306697257e+02,nan,nan
6.791185402544536176e-01,2.250708991176132365e-02,9.717517845824776013e-02,1.134947577751285186e-01,5.166583506583506846e+01,6.206949723682437252e+02,nan,nan,1.086898741620604483e+02,5.762214202561117418e+02,8.175276081590230604e+01,6.607648648648648759e+02
3.220103193714203282e-01,3.247992160992504290e-02,1.566315356243492274e-01,2.230204250265812593e-01,5.172620893838995926e+01,5.442710957927264417e+02,5.006623775405761023e+01,6.091834124200536280e+02,1.537066530975702960e+02,5.068402805611222561e+02,nan,nan
1.923316177603018318e-01,3.982843530357500772e-02,8.824780290196049259e-01,2.092160276793827156e-01,5.194019252011992904e+01,1.005777169858244235e+02,6.676375539768770295e+01,1.733450100085787824e+02,nan,nan,1.460413223140495802e+02,2.047711760373189236e+02
6.508599762404670974e-01,2.691453455512597334e-02,5.250045018616888992e-01,1.373341606682560168e-01,5.220627980922098743e+01,3.437011366444279474e+02,nan,nan,1.078419930205506034e+02,3.192577931034482503e+02,8.710506502395620032e+01,3.916484285532510512e+02
9.680833139103396379e-01,1.511068211188357560e-02,5.100388194627727967e-03,8.276922155727245434e-02,nan,nan,4.732316987494731109e+01,7.240637567435016990e+02,7.032572894168465893e+01,6.666340495415355463e+02,3.829498634896997089e+01,7.282353234450953323e+02
3.416574127548976381e-01,3.643000424595461972e-02,6.041171773577461712e-01,2.066450805845637395e-01,nan,nan,6.189856421164583367e+01,3.316987549841321652e+02,1.479013368372943376e+02,2.556923655063291108e+02,1.287303308312482670e+02,3.563075098814229023e+02
6.787393918038924223e-01,2.605508104833174216e-02,4.654327132342074846e-01,6.742505146613834988e-02,5.229223119950279397e+01,3.842340245450698148e+02,5.884150067212513591e+01,4.063486924034869503e+02,nan,nan,8.324294381429702128e+01,4.278290691344583365e+02
9.629391395508815066e-01,1.909432186360894568e-02,9.975250003854496672e-01,8.374288733631446435e-02,nan,nan,7.277873718294657124e+01,2.773521441096763951e+01,5.399586645468998114e+01,3.269849180327868510e+01,4.124327628361858444e+01,7.223470550981633664e+01
1.570557019752343367e-02,4.420828317954429015e-02,3.185507271558844500e-01,1.494152654831675531e-01,nan,nan,5.525424704866109948e+01,5.121082713102092612e+02,1.880769711163153772e+02,3.942016160563013045e+02,1.686318978855079820e+02,5.276712504819431615e+02
6.714024218436528413e-01,2.681902679322043306e-02,3.413965663472512402e-01,1.595556213737808482e-01,5.318168761220825758e+01,4.637765370467682828e+02,5.639726807057484592e+01,4.887014705882352814e+02,1.083193041526374856e+02,4.313190279214064162e+02,nan,nan
5.425527111812189496e-01,2.825882347907798103e-02,3.688156373630801371e-03,5.798655362504846061e-02,nan,nan,4.824617616033755496e+01,7.116409921671017855e+02,1.292255058246474562e+02,6.152113456464379624e+02,1.026119527449617834e+02,7.167069408740360359e+02
3.975005917610117678e-01,3.672986208772995032e-02,5.619975042078361183e-01,8.240192493823303432e-02,5.392279878823414663e+01,3.043207893895813640e+02,6.221633685463472574e+01,3.552615578593443502e+02,nan,nan,1.231343511450381669e+02,3.786098265895954000e+02
